Prod Count,DEV Count,QA Count,Tableau Tips and Tricks,Count of Apps,Clear Filters,App Documentation,YTD Tickets,LY Tickets,Support Managed By,AppCount,Cluster_,TAO,Number of Records,Sum AM Niche,Sum AM Ticket Based ,Sum BT,Sum TS JJTS ,Am Extract Date (App Inv Ticket2 Sum),Am Extract Date,APPLICATION,Category,Cluster SP,Content Type,Created,Created By,TAO Group,Dv Change Request Current Year Ticket Count,Dv Change Request Prior Year Ticket Count,Dv Cmdb Ci,Dv Incident Current Year Ticket Count,Dv Incident Prior Year Ticket Count,Support Group Manager,TAO Manager,Operational Status,Parent of Support,Dv Problem Current Year Ticket Count,Dv Problem Prior Year Ticket Count,Dv Sc Request Current Year Ticket Count,Dv Sc Request Prior Year Ticket Count,Support Group 1,SLA Active,Business Service ,Dv U Change Manager Tao,User Region,Cluster,Vendor,GxP,BT Company,SLA Rate,Service Level Medal,Status Reason,Support Group 2,Support Group 3,Zcode,Gso,Managing Region,Modified,Modified By,App Name,Rso,Sharepoint Id,Sys Class Name,appl_unique_id,App Alias,App ID,App Lifecycle,COE,Functional Org,ITS Managed,Primary Product Line,GOC,Type,U Unique Ci,Used For,T-Shirt,Version
1,0,0,Tableau Tips and Tricks,1,Reset Filters,Application Inventory Documentation,Not Available,Not Available,AM - Ticket Based,1,APP MAINT - CBT,LAKSHMI NARAYANAN (167821),1,0,1,1,0,00:00.0,4/9/2019 10:09,KRONOS WFM - COE - NA - PROD,Service,APP MAINT - CBT,Item,3/7/2019 16:15,"Weston, Anna [VISUS Non-J&J]",KRONOS WORK FORCE MANAGEMENT – COE,0,0,KRONOS WFM - COE - NA - PROD,142,416,LAKSHMI NARAYANAN (167821),GEORGE CHABOUDY (1057224),Deployed,PARENT APP MAINTENANCE,0,0,86,278,AM DISPATCH,TRUE,APP MAINT - CBT,GEORGE CHABOUDY (1057224),GLOBAL,Corporate-BT (Corporate-Business Technology),COGNIZANT,FALSE,JJ World Headqtrs US,,Gold,Transformed,CBT RR COG,CBT SPEC COG,Z999442,"Narayanan, Lakshmi [GTSUS]","""NA""",3/18/2019 21:31,"Weston, Anna [VISUS Non-J&J]",KRONOS WFM - COE - NA - PROD,"Shelat, Monish [ITSUS]",6554,cmdb_ci_appl,APP000010004010,,APP000010004010,Maintaining,ITHR,App Svcs,TRUE,Financial Services,Corporate,Server,CI000000004616389,Production,Large,1
1,0,0,Tableau Tips and Tricks,1,Reset Filters,Application Inventory Documentation,Not Available,Not Available,AM - Ticket Based,1,APP MAINT - DATA AND ANALYTICS,SATISH MURTHY DODDAMALUR SATHYANARAYANA (1039440),1,0,1,1,0,00:00.0,4/9/2019 10:09,REGIONAL STAGING AREA - CUSTOMER MATERIAL INFO (IN0558) - PRD,Service,APP MAINT - DATA AND ANALYTICS,Item,3/7/2019 16:08,"Weston, Anna [VISUS Non-J&J]",RSA_INTERFACE_WITH_BTB_LATAM,0,0,REGIONAL STAGING AREA - CUSTOMER MATERIAL INFO (IN0558) - PRD,1,1,SATISH MURTHY DODDAMALUR SATHYANARAYANA (1039440),RENATO ISHIKAWA (1021410),Being Assembled,PARENT APP MAINTENANCE,0,0,0,0,AM DISPATCH,,APP MAINT - DATA AND ANALYTICS,PAULO RENATO DE ANDRADE AMORIM (1006466),LATAM,,L&T,FALSE,J&J Medical Brazil Mfg,,,Transformed,DATA AND ANALYTICS RR LTI,DATA AND ANALYTICS SPEC LTI,Z998591,Not Defined,LATAM,3/19/2019 14:42,"Weston, Anna [VISUS Non-J&J]",REGIONAL STAGING AREA - CUSTOMER MATERIAL INFO (IN0558) - PRD,Not Defined,91,cmdb_ci_appl,APP000010027193,,APP000010027193,Maintain,Pharma,App Svcs,FALSE,ERP,Supply Chain,Middleware,CI000000001235539,Production,,1
1,0,0,Tableau Tips and Tricks,1,Reset Filters,Application Inventory Documentation,Not Available,Not Available,AM - Ticket Based,1,APP MAINT - CBT,LAKSHMI NARAYANAN (167821),1,0,1,1,0,00:00.0,4/9/2019 10:09,ARADEC (EMEA)-PROD,Service,APP MAINT - CBT,Item,3/7/2019 16:09,"Weston, Anna [VISUS Non-J&J]",SYN-ARADEC-EMEA,0,0,ARADEC (EMEA)-PROD,4,17,LAKSHMI NARAYANAN (167821),AMAR HAMARNEH (16250309),Deployed,PARENT APP MAINTENANCE,1,0,2,0,AM DISPATCH,TRUE,APP MAINT - CBT,DAVID CHALTIN (10022533),EMEA,Corporate-BT (Corporate-Business Technology),COGNIZANT,FALSE,Synthes Switzerland,,Bronze,Transformed,CBT RR COG,CBT SPEC COG,Z998879,"Casteleyn, Peter [JANBE]",EMEA,3/21/2019 13:40,"Woo, Tammy [GTSUS NON-J&J]",ARADEC (EMEA)-PROD,"Bedi, Tejinder Singh [JANBE]",849,cmdb_ci_appl,APP000010022103,ARADEC; CAR; FIXED ASSETS; ASSET TRANSFER,APP000010022103,Maintain,ITGF,App Svcs,FALSE,EMEA,Corporate,Server,CI000000001906371,Production,Small,1
1,0,0,Tableau Tips and Tricks,1,Reset Filters,Application Inventory Documentation,Not Available,Not Available,AM - Ticket Based,1,APP MAINT - DIG AND ECOMMERCE SOC AND COLLAB,LAWRENCE HECKEL (7287),1,0,1,1,0,00:00.0,4/9/2019 10:09,FACTS ABOUT TALC,Service,APP MAINT - DIG AND ECOMMERCE SOC AND COLLAB,Item,3/7/2019 16:14,"Weston, Anna [VISUS Non-J&J]",CONSNA CA OTC EXTERNAL WEB APPS,0,0,FACTS ABOUT TALC,0,0,LAWRENCE HECKEL (7287),DIANA ARCHIBALD (11000849),Deployed,PARENT APP MAINTENANCE,0,0,1,1,AM DISPATCH,TRUE,APP MAINT - DIG AND ECOMMERCE SOC AND COLLAB,DIANA ARCHIBALD (11000849),"NA, GLOBAL","Digital & E-commerce, Social & Collaboration​",TCS,FALSE,J&J Consumer Prod US,,Silver,Transformed,DIG ECOM SOC COL RR TCS,DIG ECOM SOC COL SPEC TCS,Z998716,"Bolger, Tim [ITSUS]","""NA""",3/18/2019 21:21,"Weston, Anna [VISUS Non-J&J]",FACTS ABOUT TALC,"Melo, Jairo [BSCCA]",5396,cmdb_ci_appl,APP000010028817,factsabouttalc.com,APP000010028817,,Compliance,App Svcs,FALSE,Digital and Connected Commerce,Consumer,Website,CI000000000288602,Production,Small,1
1,0,0,Tableau Tips and Tricks,1,Reset Filters,Application Inventory Documentation,Not Available,Not Available,AM - Ticket Based,1,APP MAINT - RESEARCH AND DEV,MICHAEL BRAATEN (411436),1,0,1,1,0,00:00.0,4/9/2019 10:09,DEPUY - MATERIALISE MIMICS,Service,APP MAINT - RESEARCH AND DEV,Item,3/7/2019 16:12,"Weston, Anna [VISUS Non-J&J]",ONEMD CAX DEPUY SYNTHES US,0,0,DEPUY - MATERIALISE MIMICS,0,2,MICHAEL BRAATEN (411436),DANIEL CORREIA (1062553),Deployed,PARENT APP MAINTENANCE,0,0,4,7,AM DISPATCH,TRUE,APP MAINT - RESEARCH AND DEV,DANIEL CORREIA (1062553),NA,Research & Development (R&D)​,TCS,TRUE,DePuy Orthopaedics US,,Silver,Transformed,RSCH AND DEV RR TCS,RSCH AND DEV SPEC TCS,Z998688,"Radosavich, Brian [CPCUS]","""NA""",3/18/2019 21:20,"Weston, Anna [VISUS Non-J&J]",DEPUY - MATERIALISE MIMICS,"Braaten, Michael [JJCUS]",4124,cmdb_ci_appl,APP0001472,Mimicsq,APP0001472,Maintain,R&D,App Svcs,FALSE,R&D Product Development,Hospital Medical Devices,Desktop,CI000000009171427,Production,Small,1
1,0,0,Tableau Tips and Tricks,1,Reset Filters,Application Inventory Documentation,Not Available,Not Available,AM - Ticket Based,1,APP MAINT - DIG AND ECOMMERCE SOC AND COLLAB,LAWRENCE HECKEL (7287),1,0,1,1,0,00:00.0,4/9/2019 10:09,NICODERM.CA (CONCA),Service,APP MAINT - DIG AND ECOMMERCE SOC AND COLLAB,Item,3/7/2019 16:11,"Weston, Anna [VISUS Non-J&J]",CONSNA CA OTC EXTERNAL WEB APPS,0,0,NICODERM.CA (CONCA),0,1,LAWRENCE HECKEL (7287),DIANA ARCHIBALD (11000849),Deployed,PARENT APP MAINTENANCE,0,0,2,6,AM DISPATCH,TRUE,APP MAINT - DIG AND ECOMMERCE SOC AND COLLAB,DIANA ARCHIBALD (11000849),NA,"Digital & E-commerce, Social & Collaboration​",TCS,FALSE,J&J Canada,,Silver,Transformed,DIG ECOM SOC COL RR TCS,DIG ECOM SOC COL SPEC TCS,Z998678,"Bolger, Tim [ITSUS]","""NA""",3/18/2019 21:35,"Weston, Anna [VISUS Non-J&J]",NICODERM.CA (CONCA),"Melo, Jairo [BSCCA]",2879,cmdb_ci_appl,APP0006679,nicoderm.ca,APP0006679,Maintain,NA-Canada,App Svcs,FALSE,Digital and Connected Commerce,Consumer,Website,CI000000005223783,Production,Small,1
1,0,0,Tableau Tips and Tricks,1,Reset Filters,Application Inventory Documentation,Not Available,Not Available,AM - Ticket Based,1,APP MAINT - RESEARCH AND DEV,BARTHOLOMEUS LEPLAE (10009867),1,0,1,1,0,00:00.0,4/9/2019 10:09,PHOENIX WNL - WINNONLIN - PROD,Service,APP MAINT - RESEARCH AND DEV,Item,3/7/2019 16:15,"Weston, Anna [VISUS Non-J&J]",WNL,0,0,PHOENIX WNL - WINNONLIN - PROD,3,1,BARTHOLOMEUS LEPLAE (10009867),CHRISTOPHER PERROTTO (335853),Deployed,PARENT APP MAINTENANCE,0,0,53,42,AM DISPATCH,TRUE,APP MAINT - RESEARCH AND DEV,CHRISTOPHER PERROTTO (335853),EMEA,Research & Development (R&D)​,IBM,TRUE,Janssen R&D US,,Silver,Transformed,RSCH AND DEV RR IBM,RSCH AND DEV SPEC IBM,Z999994,"Radosavich, Brian [CPCUS]",EMEA,3/18/2019 21:44,"Weston, Anna [VISUS Non-J&J]",PHOENIX WNL - WINNONLIN - PROD,"Leplae, Bart [ITSBE]",6658,cmdb_ci_appl,APP000010007809,,APP000010007809,Rising,R&D Development Other,App Svcs,FALSE,R&D Translational Research and Precision Medicine IT,Pharma,Server,CI000000009595537,Production,Small,1
1,0,0,Tableau Tips and Tricks,1,Reset Filters,Application Inventory Documentation,Not Available,Not Available,AM - Ticket Based,1,0,LAWRENCE HECKEL (7287),1,0,1,1,0,00:00.0,4/9/2019 10:09,GLOBAL QUALITY INTRANET,Service,0,Item,3/7/2019 16:11,"Weston, Anna [VISUS Non-J&J]",EMEA AS WEB SITES,0,0,GLOBAL QUALITY INTRANET,0,0,LAWRENCE HECKEL (7287),DOMINIQUE RUTS (10018704),Deployed,PARENT APP MAINTENANCE,0,0,0,0,AM DISPATCH,TRUE,APP MAINT - DIG AND ECOMMERCE SOC AND COLLAB,DOMINIQUE RUTS (10018704),EMEA,"Digital & E-commerce, Social & Collaboration​",TCS,FALSE,Janssen Pharmaceuticals,,Bronze,Transformed,DIG ECOM SOC COL RR TCS,DIG ECOM SOC COL SPEC TCS,Z999112,"Bolger, Tim [ITSUS]",EMEA,3/18/2019 21:28,"Weston, Anna [VISUS Non-J&J]",GLOBAL QUALITY INTRANET,"Ruts, Dominique [JANBE]",2595,cmdb_ci_appl,APP000010021294,https://jnj.sharepoint.com/sites/PHM-GCSP-JSC/departments/GlobalQuality/Pages/default.aspx,APP000010021294,Maintain,Comm EMEA RI Digital,App Svcs,FALSE,Digital and Connected Commerce,Pharma,Website,CI000000007414030,Production,Small,1
1,0,0,Tableau Tips and Tricks,1,Reset Filters,Application Inventory Documentation,Not Available,Not Available,AM - Niche,1,0,LAKSHMI GODENA (702220826),1,1,0,1,0,00:00.0,4/9/2019 10:09,HWS HPI DIGITAL JOURNEY MOBILE-PROD,Service,0,Item,3/7/2019 16:08,"Weston, Anna [VISUS Non-J&J]",HWS HEALTH PARTNER TAO,0,0,HWS HPI DIGITAL JOURNEY MOBILE-PROD,0,7,LAKSHMI GODENA (702220826),ORION WILCHINSKY (1052761),Deployed,PARENT APP SERVICES SUPPORT,0,0,1,5,GLOBAL SERVICE DESK,TRUE,,ORION WILCHINSKY (1052761),NA,"Digital & E-commerce, Social & Collaboration​",,FALSE,Health & Wellness Solutio,,Bronze,Transformed,GLOBAL HEALTH & WELLNESS,,Z999094,"Bolger, Tim [ITSUS]","""NA""",3/18/2019 21:29,"Weston, Anna [VISUS Non-J&J]",HWS HPI DIGITAL JOURNEY MOBILE-PROD,"Rubin, Zachary [JJCUS]",96,cmdb_ci_appl,APP000010027703,,APP000010027703,Maintain,Wellness and Prevention,App Svcs,FALSE,Wellness and Prevention,Consumer,Mobile Application,CI000000002185632,Production,Large,1
1,0,0,Tableau Tips and Tricks,1,Reset Filters,Application Inventory Documentation,Not Available,Not Available,AM - Ticket Based,1,APP MAINT - RESEARCH AND DEV,MICHAEL BRAATEN (411436),1,0,1,1,0,00:00.0,4/9/2019 10:09,VIS-TEAMCENTER-KNOWLEDGE MANAGEMENT-PROD,Service,APP MAINT - RESEARCH AND DEV,Item,3/7/2019 16:11,"Weston, Anna [VISUS Non-J&J]",SIEMENS TEAMCENTER - VISION CARE,0,0,VIS-TEAMCENTER-KNOWLEDGE MANAGEMENT-PROD,20,73,MICHAEL BRAATEN (411436),MICHELLE HERLIHY (1065238),Deployed,PARENT APP MAINTENANCE,1,0,278,1105,AM DISPATCH,TRUE,APP MAINT - RESEARCH AND DEV,MICHELLE HERLIHY (1065238),NA,Research & Development (R&D)​,TCS,TRUE,Vistakon USA,,Silver,Transformed,RSCH AND DEV RR TCS,RSCH AND DEV SPEC TCS,Z999967,"Radosavich, Brian [CPCUS]","""NA""",3/19/2019 14:08,"Weston, Anna [VISUS Non-J&J]",VIS-TEAMCENTER-KNOWLEDGE MANAGEMENT-PROD,"Braaten, Michael [JJCUS]",3139,cmdb_ci_appl,APP0001136,"Design to Plastics,PLM,UGS",APP0001136,Maintain,NA,App Svcs,FALSE,R&D,Consumer Medical Devices,Server,CI000000000680191,Production,Large,1
1,0,0,Tableau Tips and Tricks,1,Reset Filters,Application Inventory Documentation,Not Available,Not Available,AM - Ticket Based,1,APP MAINT - DIG AND ECOMMERCE SOC AND COLLAB,LAWRENCE HECKEL (7287),1,0,1,1,0,00:00.0,4/9/2019 10:09,MYOB.PL,Service,APP MAINT - DIG AND ECOMMERCE SOC AND COLLAB,Item,3/7/2019 16:14,"Weston, Anna [VISUS Non-J&J]",CON_EMEA_DIGITAL_BUIT,0,0,MYOB.PL,1,0,LAWRENCE HECKEL (7287),EGOR NAZAROV (80007863),Deployed,PARENT APP MAINTENANCE,0,0,3,1,AM DISPATCH,TRUE,APP MAINT - DIG AND ECOMMERCE SOC AND COLLAB,EGOR NAZAROV (80007863),EMEA,"Digital & E-commerce, Social & Collaboration​",TCS,FALSE,Cons Europe Reg Expe,,Silver,Transformed,DIG ECOM SOC COL RR TCS,DIG ECOM SOC COL SPEC TCS,Z999426,"Bolger, Tim [ITSUS]",EMEA,3/18/2019 21:32,"Weston, Anna [VISUS Non-J&J]",MYOB.PL,"Ruts, Dominique [JANBE]",5793,cmdb_ci_appl,APP0025654,myob.pl,APP0025654,Maintain,Marketing OTC,App Svcs,FALSE,Digital and Connected Commerce,Consumer,Website,CI000000009530937,Production,Small,1
1,0,0,Tableau Tips and Tricks,1,Reset Filters,Application Inventory Documentation,Not Available,Not Available,AM - Ticket Based,1,APP MAINT - DIG AND ECOMMERCE SOC AND COLLAB,LAWRENCE HECKEL (7287),1,0,1,1,0,00:00.0,4/9/2019 10:09,LIVOSTIN SE,Service,APP MAINT - DIG AND ECOMMERCE SOC AND COLLAB,Item,3/7/2019 16:10,"Weston, Anna [VISUS Non-J&J]",CON_EMEA_DIGITAL_BUIT,0,0,LIVOSTIN SE,0,0,LAWRENCE HECKEL (7287),EGOR NAZAROV (80007863),Deployed,PARENT APP MAINTENANCE,0,0,2,1,AM DISPATCH,TRUE,APP MAINT - DIG AND ECOMMERCE SOC AND COLLAB,EGOR NAZAROV (80007863),EMEA,"Digital & E-commerce, Social & Collaboration​",TCS,FALSE,Cons Europe Reg Expe,,Silver,Transformed,DIG ECOM SOC COL RR TCS,DIG ECOM SOC COL SPEC TCS,Z999426,"Bolger, Tim [ITSUS]",EMEA,3/18/2019 21:32,"Weston, Anna [VISUS Non-J&J]",LIVOSTIN SE,"Ruts, Dominique [JANBE]",1626,cmdb_ci_appl,APP000010031195,https://www.livostin.se,APP000010031195,Maintaining,Site Ownership,App Svcs,FALSE,Digital and Connected Commerce,Consumer,Website,CI000000009564665,Production,Small,1
1,0,0,Tableau Tips and Tricks,1,Reset Filters,Application Inventory Documentation,Not Available,Not Available,AM - Ticket Based,1,APP MAINT - RESEARCH AND DEV,MICHAEL BRAATEN (411436),1,0,1,1,0,00:00.0,4/9/2019 10:09,INTRALINKS (EXCHANGE) - JANSSEN R&D,Service,APP MAINT - RESEARCH AND DEV,Item,3/7/2019 16:09,"Weston, Anna [VISUS Non-J&J]",JOINT EXTERNAL COLLABORATION,0,0,INTRALINKS (EXCHANGE) - JANSSEN R&D,6,21,MICHAEL BRAATEN (411436),AMY CANTONO (33663),Deployed,PARENT APP MAINTENANCE,0,0,25,102,AM DISPATCH,TRUE,APP MAINT - RESEARCH AND DEV,,GLOBAL,Research & Development (R&D)​,TCS,FALSE,Janssen R&D US,,Bronze,Transformed,RSCH AND DEV RR TCS,RSCH AND DEV SPEC TCS,Z999970,"Radosavich, Brian [CPCUS]",EMEA,3/18/2019 21:29,"Weston, Anna [VISUS Non-J&J]",INTRALINKS (EXCHANGE) - JANSSEN R&D,"Leplae, Bart [ITSBE]",618,cmdb_ci_appl,APP000010002767,,APP000010002767,Maintaining,R&D Development Other,BU Validated,FALSE,R&D Partner Interaction & Knowledge Sharing,Pharma,Website,CI000000009536560,Production,Medium,1
1,0,0,Tableau Tips and Tricks,1,Reset Filters,Application Inventory Documentation,Not Available,Not Available,AM - Ticket Based,1,APP MAINT - DATA AND ANALYTICS,SATISH MURTHY DODDAMALUR SATHYANARAYANA (1039440),1,0,1,1,0,00:00.0,4/9/2019 10:09,BEACON BI MDD EMEA (MDM) - PROD,Service,APP MAINT - DATA AND ANALYTICS,Item,3/7/2019 16:15,"Weston, Anna [VISUS Non-J&J]",BDS,0,0,BEACON BI MDD EMEA (MDM) - PROD,0,21,SATISH MURTHY DODDAMALUR SATHYANARAYANA (1039440),KLAAS KRELLER (412412),Deployed,PARENT APP MAINTENANCE,0,0,2,3,AM DISPATCH,TRUE,APP MAINT - DATA AND ANALYTICS,KLAAS KRELLER (412412),EMEA,Data & Analytics​,L&T,FALSE,MD UK,,Silver,Transformed,DATA AND ANALYTICS RR LTI,DATA AND ANALYTICS SPEC LTI,Z999831,"Casteleyn, Peter [JANBE]",EMEA,3/18/2019 21:21,"Weston, Anna [VISUS Non-J&J]",BEACON BI MDD EMEA (MDM) - PROD,"Wouters, Koen [GPSBE]",7126,cmdb_ci_appl,APP000010009530,,APP000010009530,Core Rising,Commercial,App Svcs,FALSE,Data and Analytics,Hospital Medical Devices,Server,CI000000009530627,Production,Small,1
1,0,0,Tableau Tips and Tricks,1,Reset Filters,Application Inventory Documentation,Not Available,Not Available,AM - Ticket Based,1,APP MAINT - RESEARCH AND DEV,BARTHOLOMEUS LEPLAE (10009867),1,0,1,1,0,00:00.0,4/9/2019 10:09,DISTRIBUTION PLAN - PROD,Service,APP MAINT - RESEARCH AND DEV,Item,3/7/2019 16:11,"Weston, Anna [VISUS Non-J&J]",PDMS_CSC_TAO_GROUP,0,0,DISTRIBUTION PLAN - PROD,0,0,BARTHOLOMEUS LEPLAE (10009867),JAN VAN STAEYEN (10005780),Deployed,PARENT APP MAINTENANCE,0,0,0,4,AM DISPATCH,TRUE,APP MAINT - RESEARCH AND DEV,,"EMEA, NA",Research & Development (R&D)​,IBM,FALSE,Janssen R&D BE,,Bronze,Transformed,RSCH AND DEV RR IBM,RSCH AND DEV SPEC IBM,Z999994,"Radosavich, Brian [CPCUS]",EMEA,3/18/2019 21:25,"Weston, Anna [VISUS Non-J&J]",DISTRIBUTION PLAN - PROD,"Leplae, Bart [ITSBE]",2688,cmdb_ci_appl,APP000010010519,,APP000010010519,Maintain,R&D Development PDMS,App Svcs,FALSE,R&D PDMS,Pharma,Server,CI000000006468027,Production,Small,1
1,0,0,Tableau Tips and Tricks,1,Reset Filters,Application Inventory Documentation,Not Available,Not Available,AM - Ticket Based,1,"MFG, LOGISTICS & LABS (MLL)",LAWRENCE HECKEL (7287),1,0,1,1,0,00:00.0,4/9/2019 10:09,FUSION-PLATFORM EMEA,Service,"MFG, LOGISTICS & LABS (MLL)",Item,3/7/2019 16:11,"Weston, Anna [VISUS Non-J&J]",PLATFORMS - PHARMA - GLOBAL,0,0,FUSION-PLATFORM EMEA,2,4,LAWRENCE HECKEL (7287),JOSEPH EDELMAN (1057206),Deployed,PARENT APP MAINTENANCE,0,0,19,36,AM DISPATCH,TRUE,APP MAINT - DIG AND ECOMMERCE SOC AND COLLAB,JOSEPH EDELMAN (1057206),EMEA,"Digital & E-commerce, Social & Collaboration​",COGNIZANT,FALSE,Janssen Pharmaceuticals,,Silver,Transformed,DIG ECOM SOC COL RR COG,DIG ECOM SOC COL SPEC COG,Z999112,"Bolger, Tim [ITSUS]","""NA""",3/18/2019 21:28,"Weston, Anna [VISUS Non-J&J]",FUSION-PLATFORM EMEA,"Melo, Jairo [BSCCA]",2345,cmdb_ci_appl,APP000010032988,,APP000010032988,,Comm EMEA RI Digital,App Svcs,FALSE,Digital and Connected Commerce,Pharma,Platform,CI000000000147639,Production,Small,1
1,0,0,Tableau Tips and Tricks,1,Reset Filters,Application Inventory Documentation,Not Available,Not Available,AM - Ticket Based,1,APP MAINT - DIG AND ECOMMERCE SOC AND COLLAB,LAWRENCE HECKEL (7287),1,0,1,1,0,00:00.0,4/9/2019 10:09,LISTERINE HCP IT,Service,APP MAINT - DIG AND ECOMMERCE SOC AND COLLAB,Item,3/7/2019 16:11,"Weston, Anna [VISUS Non-J&J]",CON_EMEA_DIGITAL_BUIT,0,0,LISTERINE HCP IT,0,0,LAWRENCE HECKEL (7287),EGOR NAZAROV (80007863),Deployed,PARENT APP MAINTENANCE,0,0,2,0,AM DISPATCH,TRUE,APP MAINT - DIG AND ECOMMERCE SOC AND COLLAB,EGOR NAZAROV (80007863),EMEA,"Digital & E-commerce, Social & Collaboration​",TCS,FALSE,Cons Europe Reg Expe,,Silver,Decommission Pending,DIG ECOM SOC COL RR TCS,DIG ECOM SOC COL SPEC TCS,Z999426,"Bolger, Tim [ITSUS]",EMEA,3/18/2019 21:31,"Weston, Anna [VISUS Non-J&J]",LISTERINE HCP IT,"Ruts, Dominique [JANBE]",3159,cmdb_ci_appl,APP000010022300,www.listerineprofessional.it,APP000010022300,Maintain,Marketing CHC,App Svcs,FALSE,Digital and Connected Commerce,Consumer,Website,CI000000008655051,Production,Small,1
1,0,0,Tableau Tips and Tricks,1,Reset Filters,Application Inventory Documentation,Not Available,Not Available,AM - Ticket Based,1,APP MAINT - DIG AND ECOMMERCE SOC AND COLLAB,LAWRENCE HECKEL (7287),1,0,1,1,0,00:00.0,4/9/2019 10:09,INCENTIVES HISTORIC INFORMATION JANSSEN+ - PRD,Service,APP MAINT - DIG AND ECOMMERCE SOC AND COLLAB,Item,3/7/2019 16:11,"Weston, Anna [VISUS Non-J&J]",PHARMA-BUIT-BR,0,0,INCENTIVES HISTORIC INFORMATION JANSSEN+ - PRD,0,4,LAWRENCE HECKEL (7287),DENIS SILVA (1052135),Deployed,PARENT APP MAINTENANCE,0,0,0,11,AM DISPATCH,TRUE,APP MAINT - DIG AND ECOMMERCE SOC AND COLLAB,DENIS SILVA (1052135),LATAM,Data & Analytics​,TCS,FALSE,Jan-Cil Brazil,,Bronze,Transformed,DIG ECOM SOC COL RR TCS,DIG ECOM SOC COL SPEC TCS,Z999785,"Cunha, Erika J. [ITAS LatAm]",LATAM,3/18/2019 21:28,"Weston, Anna [VISUS Non-J&J]",INCENTIVES HISTORIC INFORMATION JANSSEN+ - PRD,Not Defined,2819,cmdb_ci_appl,APP000010026880,http://historicalbonus.jnj.com,APP000010026880,Maintaining,Comm LATAM,App Svcs,FALSE,Data and Analytics,Pharma,Website,CI000000009531408,Production,Small,1
1,0,0,Tableau Tips and Tricks,1,Reset Filters,Application Inventory Documentation,Not Available,Not Available,AM - Ticket Based,1,APP MAINT - DIG AND ECOMMERCE SOC AND COLLAB,LAWRENCE HECKEL (7287),1,0,1,1,0,00:00.0,4/9/2019 10:09,INCENTIVES HISTORIC INFORMATION JANSSEN+ - PRD,Service,APP MAINT - DIG AND ECOMMERCE SOC AND COLLAB,Item,3/7/2019 16:11,"Weston, Anna [VISUS Non-J&J]",PHARMA-BUIT-BR,0,0,INCENTIVES HISTORIC INFORMATION JANSSEN+ - PRD,0,4,LAWRENCE HECKEL (7287),DENIS SILVA (1052135),Deployed,PARENT APP MAINTENANCE,0,0,0,11,AM DISPATCH,TRUE,APP MAINT - DIG AND ECOMMERCE SOC AND COLLAB,DENIS SILVA (1052135),LATAM,Data & Analytics​,TCS,FALSE,Jan-Cil Brazil,,Bronze,Transformed,DIG ECOM SOC COL RR TCS,DIG ECOM SOC COL SPEC TCS,Z999785,"Cunha, Erika J. [ITAS LatAm]",LATAM,3/18/2019 21:28,"Weston, Anna [VISUS Non-J&J]",INCENTIVES HISTORIC INFORMATION JANSSEN+ - PRD,Not Defined,2818,cmdb_ci_appl,APP000010026880,http://historicalbonus.jnj.com,APP000010026880,Maintaining,Comm LATAM,App Svcs,FALSE,Data and Analytics,Pharma,Website,CI000000009531183,Production,Small,1
1,0,0,Tableau Tips and Tricks,1,Reset Filters,Application Inventory Documentation,Not Available,Not Available,AM - Ticket Based,1,APP MAINT - ERP,SURYA KASU (190191),1,0,1,1,0,00:00.0,4/9/2019 10:09,HYBRIS-NA-CNS-INTEGRATIONS-PROD,Service,APP MAINT - ERP,Item,3/7/2019 16:13,"Weston, Anna [VISUS Non-J&J]",US CUSTOMER PORTALS / HYBRIS,0,0,HYBRIS-NA-CNS-INTEGRATIONS-PROD,6,9,SURYA KASU (190191),RODRIGO SANTOS (1048689),Deployed,PARENT APP MAINTENANCE,0,0,55,27,AM DISPATCH,TRUE,APP MAINT - ERP,RODRIGO SANTOS (1048689),NA,"ERP- Plan, Source, Make, Deliver ​",IBM,FALSE,J&J HCS USA,,Silver,Transformed,ERP RR IBM - BTB GLOBAL ,ERP SPEC IBM - BTB GLOBAL ,Z999933,"Bolger, Tim [ITSUS]","""NA""",3/18/2019 21:29,"Weston, Anna [VISUS Non-J&J]",HYBRIS-NA-CNS-INTEGRATIONS-PROD,"Santos, Rodrigo F. [JJCUS]",5228,cmdb_ci_appl,APP000010020799,webMethods instance,APP000010020799,Maintain,CLS,App Svcs,FALSE,Customer Connectivity,Supply Chain,Middleware,CI000000006767294,Production,Small,1
